# EHPower estimated for Planck15 cosmology at a=0.01 with nbodykit
# k, P(k)
8.779539474946092525e+01 1.160448909989795564e-07
8.860816379399868481e+01 1.131510295291360339e-07
8.942845707738359806e+01 1.103289335485846635e-07
9.025634425552875939e+01 1.075768343887275908e-07
9.109189562918993488e+01 1.048930066766099781e-07
9.193518214993470394e+01 1.022757672587011045e-07
9.278627542616678170e+01 9.972347419995067485e-08
9.364524772920783846e+01 9.723452576409465176e-08
9.451217199943391734e+01 9.480735944453156138e-08
9.538712185246866682e+01 9.244045101059781889e-08
9.627017158543559106e+01 9.013231357194989190e-08
9.716139618326654670e+01 8.788149668708006990e-08
9.806087132506849002e+01 8.568658545292649813e-08
9.896867339055103230e+01 8.354619966526308448e-08
9.988487946651174809e+01 8.145899295492318573e-08
1.008095673533814107e+02 7.942365197439337867e-08
1.017428155718316845e+02 7.743889559383349022e-08
1.026847033694420048e+02 7.550347411617626972e-08
1.036353107274293706e+02 7.361616850461940470e-08
1.045947183674391567e+02 7.177578965271584264e-08
1.055630077584008717e+02 6.998117763500787185e-08
1.065402611234456742e+02 6.823120101212146354e-08
1.075265614468876123e+02 6.652475612950999770e-08
1.085219924812717238e+02 6.486076644006867443e-08
1.095266387544852620e+02 6.323818184428573651e-08
1.105405855769347596e+02 6.165597804995802236e-08
1.115639190487916181e+02 6.011315593116240045e-08
1.125967260673027113e+02 5.860874092787678475e-08
1.136390943341685897e+02 5.714178243791601362e-08
1.146911123629922002e+02 5.571135323477468797e-08
1.157528694867943670e+02 5.431654889716403383e-08
1.168244558655988641e+02 5.295648725007710167e-08
1.179059624940898630e+02 5.163030782811021303e-08
1.189974812093381473e+02 5.033717133548586898e-08
1.200991046985987651e+02 4.907625913689212005e-08
1.212109265071830890e+02 4.784677274919729178e-08
1.223330410464016325e+02 4.664793334854299048e-08
1.234655436015802792e+02 4.547898129211415846e-08
1.246085303401530098e+02 4.433917564646868466e-08
1.257620983198273166e+02 4.322779373223997693e-08
1.269263454968251352e+02 4.214413067535076918e-08
1.281013707342025043e+02 4.108749897342248790e-08
1.292872738102434482e+02 4.005722807032735808e-08
1.304841554269333983e+02 3.905266394074568887e-08
1.316921172185092246e+02 3.807316868514450327e-08
1.329112617600912074e+02 3.711812013618753266e-08
1.341416925763926145e+02 3.618691147312895339e-08
1.353835141505095407e+02 3.527895084510945295e-08
1.366368319327950189e+02 3.439366100458629755e-08
1.379017523498125968e+02 3.353047895133682590e-08
1.391783828133726217e+02 3.268885557983916933e-08
1.404668317296550981e+02 3.186825534172000716e-08
1.417672085084141429e+02 3.106815591189379749e-08
1.430796235722677920e+02 3.028804786442367655e-08
1.444041883660762835e+02 2.952743435707454056e-08
1.457410153664047243e+02 2.878583082055471971e-08
1.470902180910731829e+02 2.806276465943049738e-08
1.484519111087979581e+02 2.735777495724540346e-08
1.498262100489194211e+02 2.667041218985216707e-08
1.512132316112197827e+02 2.600023794652759187e-08
1.526130935758346538e+02 2.534682465546095685e-08
1.540259148132535074e+02 2.470975531906244405e-08
1.554518152944127394e+02 2.408862325344772653e-08
1.568909161008850219e+02 2.348303183535151839e-08
1.583433394351596633e+02 2.289259425459152981e-08
1.598092086310203115e+02 2.231693327307644318e-08
1.612886481640166494e+02 2.175568098920920453e-08
1.627817836620361334e+02 2.120847860879771838e-08
1.642887419159710589e+02 2.067497622047150970e-08
1.658096508904839084e+02 2.015483257775973092e-08
1.673446397348757273e+02 1.964771488534921365e-08
1.688938387940518453e+02 1.915329859155445161e-08
1.704573796195892896e+02 1.867126718547230106e-08
1.720353949809095297e+02 1.820131199837909544e-08
1.736280188765518346e+02 1.774313201158706117e-08
1.752353865455507389e+02 1.729643366738415507e-08
1.768576344789220514e+02 1.686093068540247637e-08
1.784949004312521765e+02 1.643634388359215904e-08
1.801473234323944155e+02 1.602240100301962439e-08
1.818150437992771060e+02 1.561883653751484597e-08
1.834982031478176339e+02 1.522539156698585999e-08
1.851969444049467768e+02 1.484181359543254685e-08
1.869114118207475883e+02 1.446785639202227955e-08
1.886417509807035913e+02 1.410327983699430341e-08
1.903881088180599477e+02 1.374784977091232464e-08
1.921506336263028629e+02 1.340133784731022010e-08
1.939294750717508862e+02 1.306352138968643255e-08
1.957247842062626830e+02 1.273418325127692012e-08
1.975367134800661972e+02 1.241311167858234932e-08
1.993654167547024656e+02 1.210010017848926048e-08
2.012110493160917031e+02 1.179494738803032812e-08
2.030737678877179917e+02 1.149745694797619301e-08
2.049537306439398492e+02 1.120743737910495070e-08
2.068510972234207657e+02 1.092470196167204652e-08
2.087660287426836305e+02 1.064906861780276507e-08
2.106986878097945919e+02 1.038035979688336529e-08
2.126492385381699819e+02 1.011840236344198776e-08
2.146178465605105998e+02 9.863027488273036507e-09
2.166046790428693498e+02 9.614070541748154820e-09
2.186099046988449004e+02 9.371370990119928924e-09
2.206336938039068514e+02 9.134772294081324806e-09
2.226762182098574101e+02 8.904121810057171887e-09
2.247376513594231540e+02 8.679270693807353465e-09
2.268181683009815117e+02 8.460073806334777120e-09
2.289179457034280745e+02 8.246389622281188414e-09
2.310371618711770907e+02 8.038080140377717780e-09
2.331759967593009435e+02 7.835010796314967098e-09
2.353346319888140386e+02 7.637050377522174526e-09
2.375132508620939689e+02 7.444070940222337018e-09
2.397120383784451860e+02 7.255947728434350558e-09
2.419311812498113738e+02 7.072559095022214792e-09
2.441708679166283673e+02 6.893786424662618393e-09
2.464312885638265698e+02 6.719514058695850899e-09
2.487126351369788040e+02 6.549629221856122668e-09
2.510151013586024646e+02 6.384021950761321987e-09
2.533388827446082416e+02 6.222585024243584049e-09
2.556841766209008142e+02 6.065213895298111413e-09
2.580511821401381098e+02 5.911806624818416731e-09
2.604401002986411413e+02 5.762263816825834163e-09
2.628511339534598505e+02 5.616488555444319015e-09
2.652844878396024342e+02 5.474386343341183484e-09
2.677403685874186863e+02 5.335865041674712279e-09
2.702189847401448333e+02 5.200834811584320371e-09
2.727205467716153180e+02 5.069208057100658908e-09
2.752452671041335748e+02 4.940899369407979447e-09
2.777933601265086168e+02 4.815825472589543697e-09
2.803650422122634041e+02 4.693905170600465883e-09
2.829605317380064093e+02 4.575059295642174618e-09
2.855800491019739411e+02 4.459210657745439411e-09
2.882238167427485678e+02 4.346283995637935875e-09
2.908920591581461395e+02 4.236205928798109527e-09
2.935850029242773189e+02 4.128904910730620753e-09
2.963028767147911822e+02 4.024311183342351082e-09
2.990459113202913954e+02 3.922356732495795194e-09
3.018143396679321881e+02 3.822975244636533716e-09
3.046083968412009995e+02 3.726102064499549714e-09
3.074283200998787606e+02 3.631674153846854115e-09
3.102743489001879880e+02 3.539630051253805344e-09
3.131467249151239116e+02 3.449909832873920750e-09
3.160456920549801225e+02 3.362455074155602522e-09
3.189714964880587331e+02 3.277208812546727362e-09
3.219243866615717593e+02 3.194115511082212166e-09
3.249046133227422501e+02 3.113121022907773215e-09
3.279124295400947631e+02 3.034172556645940925e-09
3.309480907249429151e+02 2.957218642653010578e-09
3.340118546530817412e+02 2.882209100095581381e-09
3.371039814866750817e+02 2.809095004835480526e-09
3.402247337963454470e+02 2.737828658119732929e-09
3.433743765834743158e+02 2.668363556054532333e-09
3.465531773027030908e+02 2.600654359814516425e-09
3.497614058846421585e+02 2.534656866607398880e-09
3.529993347587963513e+02 2.470327981353866553e-09
3.562672388766965241e+02 2.407625689060704071e-09
3.595653957352451471e+02 2.346509027897452071e-09
3.628940854002844389e+02 2.286938062916944076e-09
3.662535905303763570e+02 2.228873860453306357e-09
3.696441964008024570e+02 2.172278463129255726e-09
3.730661909277927748e+02 2.117114865508342607e-09
3.765198646929722486e+02 2.063346990327984915e-09
3.800055109680335477e+02 2.010939665343285478e-09
3.835234257396448356e+02 1.959858600728706271e-09
3.870739077345808710e+02 1.910070367051262412e-09
3.906572584450910313e+02 1.861542373788260533e-09
3.942737821544978374e+02 1.814242848373156604e-09
3.979237859630400749e+02 1.768140815770707201e-09
4.016075798139480071e+02 1.723206078554689649e-09
4.053254765197602865e+02 1.679409197478002669e-09
4.090777917888911475e+02 1.636721472529114693e-09
4.128648442524372513e+02 1.595114924462227554e-09
4.166869554912314015e+02 1.554562276777413396e-09
4.205444500631552955e+02 1.515036938160060379e-09
4.244376555306967589e+02 1.476512985346264279e-09
4.283669024887628325e+02 1.438965146421879869e-09
4.323325245927574088e+02 1.402368784533142005e-09
4.363348585869113663e+02 1.366699882005319616e-09
4.403742443328747527e+02 1.331935024851784868e-09
4.444510248385819295e+02 1.298051387674801573e-09
4.485655462873756392e+02 1.265026718935591839e-09
4.527181580674005090e+02 1.232839326597093285e-09
4.569092128012775902e+02 1.201468064119446129e-09
4.611390663760445250e+02 1.170892316806669319e-09
4.654080779733731106e+02 1.141091988492198439e-09
4.697166101000755702e+02 1.112047488557125580e-09
4.740650286188828773e+02 1.083739719269946952e-09
4.784537027795145718e+02 1.056150063443878981e-09
4.828830052500299530e+02 1.029260372400772215e-09
4.873533121484791764e+02 1.003052954233634529e-09
4.918650030748390236e+02 9.775105623643254655e-10
4.964184611432435759e+02 9.526163843835973015e-10
5.010140730145232055e+02 9.283540311725826645e-10
5.056522289290346066e+02 9.047075262921945749e-10
5.103333227397958467e+02 8.816612956392690754e-10
5.150577519459365021e+02 8.592001573603914744e-10
5.198259177264488926e+02 8.373093120166602369e-10
5.246382249742512158e+02 8.159743329939851703e-10
5.294950823305754284e+02 7.951811571537761877e-10
5.343969022196647529e+02 7.749160757149324494e-10
5.393441008837914978e+02 7.551657253653293540e-10
5.443370984186091164e+02 7.359170795937155576e-10
5.493763188088217930e+02 7.171574402394900910e-10
5.544621899641839491e+02 6.988744292517732317e-10
5.595951437558436510e+02 6.810559806558183655e-10
5.647756160530116176e+02 6.636903327191339922e-10
5.700040467599701515e+02 6.467660203134475654e-10
5.752808798534349535e+02 6.302718674678725447e-10
5.806065634202519732e+02 6.141969801077952799e-10
5.859815496954441869e+02 5.985307389751869017e-10
5.914062951006197864e+02 5.832627927263666507e-10
5.968812602827257479e+02 5.683830512012094510e-10
6.024069101531658816e+02 5.538816788621247577e-10
6.079837139272742661e+02 5.397490883958220668e-10
6.136121451641670319e+02 5.259759344756447959e-10
6.192926818069505543e+02 5.125531076797550234e-10
6.250258062233032206e+02 4.994717285618216900e-10
6.308120052464436185e+02 4.867231418692416329e-10
6.366517702164663888e+02 4.742989109070168902e-10
6.425455970220607469e+02 4.621908120417692209e-10
6.484939861426275911e+02 4.503908293439028878e-10
6.544974426907739371e+02 4.388911493636573226e-10
6.605564764552009365e+02 4.276841560379687905e-10
6.666716019440013952e+02 4.167624257248156818e-10
6.728433384283450778e+02 4.061187223618402469e-10
6.790722099865695327e+02 3.957459927465120108e-10
6.853587455486904219e+02 3.856373619341753334e-10
6.917034789413123690e+02 3.757861287514739309e-10
6.981069489329548787e+02 3.661857614223428399e-10
7.045696992798104930e+02 3.568298933034045819e-10
7.110922787719148346e+02 3.477123187262302895e-10
7.176752412797424086e+02 3.388269889440993359e-10
7.243191458012483963e+02 3.301680081799344751e-10
7.310245565093299547e+02 3.217296297735950213e-10
7.377920427997371462e+02 3.135062524258066973e-10
7.446221793394169026e+02 3.054924165360452924e-10
7.515155461153210581e+02 2.976828006324154190e-10
7.584727284836515082e+02 2.900722178911879970e-10
7.654943172195617080e+02 2.826556127433285996e-10
7.725809085673322443e+02 2.754280575665465048e-10
7.797331042909967209e+02 2.683847494599941851e-10
7.869515117254361485e+02 2.615210071002461332e-10
7.942367438279611633e+02 2.548322676758528152e-10
8.015894192303568389e+02 2.483140838991104338e-10
8.090101622914094150e+02 2.419621210927369119e-10
8.164996031499341598e+02 2.357721543496800508e-10
8.240583777782794641e+02 2.297400657642803820e-10
8.316871280363253618e+02 2.238618417329858204e-10
8.393865017259980732e+02 2.181335703228494007e-10
8.471571526462739712e+02 2.125514387060689068e-10
8.549997406486916134e+02 2.071117306591276521e-10
8.629149316933943510e+02 2.018108241246347244e-10
8.709033979056755470e+02 1.966451888344957861e-10
8.789658176330477772e+02 1.916113839928079962e-10
8.871028755028553405e+02 1.867060560170449277e-10
8.953152624804051811e+02 1.819259363359162812e-10
9.036036759276348675e+02 1.772678392427255770e-10
9.119688196623410477e+02 1.727286598026043680e-10
9.204114040179372296e+02 1.683053718124487148e-10
9.289321459037761315e+02 1.639950258120821040e-10
9.375317688660187514e+02 1.597947471455437262e-10
9.462110031490869915e+02 1.557017340710836321e-10
9.549705857576667540e+02 1.517132559187212631e-10
9.638112605192856108e+02 1.478266512941928923e-10
9.727337781474873282e+02 1.440393263280597660e-10
9.817388963055734621e+02 1.403487529689169140e-10
9.908273796709351018e+02 1.367524673195550720e-10
1.000000000000000000e+03 1.332480680150063760e-10
