# EHPower estimated for Planck15 cosmology at a=1.00 with nbodykit
# k, P(k)
8.619215394204790925e+01 7.082221455957356596e-04
8.699008092678393211e+01 6.905659317864263095e-04
8.779539474946092525e+01 6.733474391070076205e-04
8.860816379399868481e+01 6.565558837608381293e-04
8.942845707738359806e+01 6.401807457856975884e-04
9.025634425552875939e+01 6.242117625283940012e-04
9.109189562918993488e+01 6.086389225575700472e-04
9.193518214993470394e+01 5.934524594189700530e-04
9.278627542616678170e+01 5.786428458274912520e-04
9.364524772920783846e+01 5.642007877504338388e-04
9.451217199943391734e+01 5.501172187841882810e-04
9.538712185246866682e+01 5.363832946202705398e-04
9.627017158543559106e+01 5.229903876164263476e-04
9.716139618326654670e+01 5.099300816238149306e-04
9.806087132506849002e+01 4.971941667044970595e-04
9.896867339055103230e+01 4.847746342596187747e-04
9.988487946651174809e+01 4.726636720173715573e-04
1.008095673533814107e+02 4.608536593132247301e-04
1.017428155718316845e+02 4.493371624248519540e-04
1.026847033694420048e+02 4.381069300177686983e-04
1.036353107274293706e+02 4.271558886628737828e-04
1.045947183674391567e+02 4.164771386011682525e-04
1.055630077584008717e+02 4.060639493955792612e-04
1.065402611234456742e+02 3.959097558987880686e-04
1.075265614468876123e+02 3.860081541842084454e-04
1.085219924812717238e+02 3.763528976154756453e-04
1.095266387544852620e+02 3.669378930176900831e-04
1.105405855769347596e+02 3.577571969621840269e-04
1.115639190487916181e+02 3.488050120469704009e-04
1.125967260673027113e+02 3.400756834130589041e-04
1.136390943341685897e+02 3.315636952161804107e-04
1.146911123629922002e+02 3.232636672488348639e-04
1.157528694867943670e+02 3.151703516301943421e-04
1.168244558655988641e+02 3.072786295628979290e-04
1.179059624940898630e+02 2.995835082189892665e-04
1.189974812093381473e+02 2.920801176067124635e-04
1.200991046985987651e+02 2.847637076161222162e-04
1.212109265071830890e+02 2.776296450697709767e-04
1.223330410464016325e+02 2.706734108626290499e-04
1.234655436015802792e+02 2.638905971871683916e-04
1.246085303401530098e+02 2.572769047965069991e-04
1.257620983198273166e+02 2.508281403625576005e-04
1.269263454968251352e+02 2.445402138719581344e-04
1.281013707342025043e+02 2.384091361101723955e-04
1.292872738102434482e+02 2.324310161928408078e-04
1.304841554269333983e+02 2.266020591551844230e-04
1.316921172185092246e+02 2.209185636018788591e-04
1.329112617600912074e+02 2.153769194232593481e-04
1.341416925763926145e+02 2.099736055578495415e-04
1.353835141505095407e+02 2.047051878065476158e-04
1.366368319327950189e+02 1.995683167056134329e-04
1.379017523498125968e+02 1.945597254610081255e-04
1.391783828133726217e+02 1.896762279023303131e-04
1.404668317296550981e+02 1.849147165241775003e-04
1.417672085084141429e+02 1.802721605489283029e-04
1.430796235722677920e+02 1.757456040459333543e-04
1.444041883660762835e+02 1.713321641011429446e-04
1.457410153664047243e+02 1.670290290139403010e-04
1.470902180910731829e+02 1.628334565617052759e-04
1.484519111087979581e+02 1.587427722887775443e-04
1.498262100489194211e+02 1.547543678430720042e-04
1.512132316112197827e+02 1.508656993578558333e-04
1.526130935758346538e+02 1.470742858589015945e-04
1.540259148132535074e+02 1.433777077286217802e-04
1.554518152944127394e+02 1.397736051944343800e-04
1.568909161008850219e+02 1.362596768602361108e-04
1.583433394351596633e+02 1.328336782700804616e-04
1.598092086310203115e+02 1.294934205098278068e-04
1.612886481640166494e+02 1.262367688401021270e-04
1.627817836620361334e+02 1.230616413670057487e-04
1.642887419159710589e+02 1.199660077389808527e-04
1.658096508904839084e+02 1.169478878823225590e-04
1.673446397348757273e+02 1.140053507609470248e-04
1.688938387940518453e+02 1.111365131722038017e-04
1.704573796195892896e+02 1.083395385698715009e-04
1.720353949809095297e+02 1.056126359117696035e-04
1.736280188765518346e+02 1.029540585448503274e-04
1.752353865455507389e+02 1.003621031081822017e-04
1.768576344789220514e+02 9.783510846743226190e-05
1.784949004312521765e+02 9.537145467607213440e-05
1.801473234323944155e+02 9.296956195877410800e-05
1.818150437992771060e+02 9.062788972294405368e-05
1.834982031478176339e+02 8.834493559153335732e-05
1.851969444049467768e+02 8.611923446311785929e-05
1.869114118207475883e+02 8.394935758974360156e-05
1.886417509807035913e+02 8.183391168279108296e-05
1.903881088180599477e+02 7.977153803826726546e-05
1.921506336263028629e+02 7.776091168178620393e-05
1.939294750717508862e+02 7.580074053878274685e-05
1.957247842062626830e+02 7.388976462084887885e-05
1.975367134800661972e+02 7.202675523385354171e-05
1.993654167547024656e+02 7.021051420691700276e-05
2.012110493160917031e+02 6.843987313669800689e-05
2.030737678877179917e+02 6.671369265391372742e-05
2.049537306439398492e+02 6.503086170539667285e-05
2.068510972234207657e+02 6.339029685472202531e-05
2.087660287426836305e+02 6.179094159979303940e-05
2.106986878097945919e+02 6.023176570782609693e-05
2.126492385381699819e+02 5.871176456478266080e-05
2.146178465605105998e+02 5.722995854362145383e-05
2.166046790428693498e+02 5.578539238523794446e-05
2.186099046988449004e+02 5.437713459676949172e-05
2.206336938039068514e+02 5.300427686298910088e-05
2.226762182098574101e+02 5.166593347355181407e-05
2.247376513594231540e+02 5.036124076365476880e-05
2.268181683009815117e+02 4.908935656807062608e-05
2.289179457034280745e+02 4.784945968961675736e-05
2.310371618711770907e+02 4.664074937954679976e-05
2.331759967593009435e+02 4.546244483198172133e-05
2.353346319888140386e+02 4.431378468941801058e-05
2.375132508620939689e+02 4.319402656144235642e-05
2.397120383784451860e+02 4.210244655474357250e-05
2.419311812498113738e+02 4.103833881500272877e-05
2.441708679166283673e+02 4.000101507991461064e-05
2.464312885638265698e+02 3.898980424313702118e-05
2.487126351369788040e+02 3.800405192914545639e-05
2.510151013586024646e+02 3.704312007829677712e-05
2.533388827446082416e+02 3.610638654257410888e-05
2.556841766209008142e+02 3.519324469072175902e-05
2.580511821401381098e+02 3.430310302374559473e-05
2.604401002986411413e+02 3.343538479908404992e-05
2.628511339534598505e+02 3.258952766490603455e-05
2.652844878396024342e+02 3.176498330291487070e-05
2.677403685874186863e+02 3.096121707989598715e-05
2.702189847401448333e+02 3.017770770821502814e-05
2.727205467716153180e+02 2.941394691455527865e-05
2.752452671041335748e+02 2.866943911650145062e-05
2.777933601265086168e+02 2.794370110772889356e-05
2.803650422122634041e+02 2.723626175031487176e-05
2.829605317380064093e+02 2.654666167518273664e-05
2.855800491019739411e+02 2.587445298955875611e-05
2.882238167427485678e+02 2.521919899188247464e-05
2.908920591581461395e+02 2.458047389360047311e-05
2.935850029242773189e+02 2.395786254804840187e-05
2.963028767147911822e+02 2.335096018571892389e-05
2.990459113202913954e+02 2.275937215636144288e-05
3.018143396679321881e+02 2.218271367731416768e-05
3.046083968412009995e+02 2.162060958809611260e-05
3.074283200998787606e+02 2.107269411098323995e-05
3.102743489001879880e+02 2.053861061766962956e-05
3.131467249151239116e+02 2.001801140160635423e-05
3.160456920549801225e+02 1.951055745586376561e-05
3.189714964880587331e+02 1.901591825672585182e-05
3.219243866615717593e+02 1.853377155240803318e-05
3.249046133227422501e+02 1.806380315720724109e-05
3.279124295400947631e+02 1.760570675053908224e-05
3.309480907249429151e+02 1.715918368114470580e-05
3.340118546530817412e+02 1.672394277605326592e-05
3.371039814866750817e+02 1.629970015423505621e-05
3.402247337963454470e+02 1.588617904492588181e-05
3.433743765834743158e+02 1.548310961050053714e-05
3.465531773027030908e+02 1.509022877361294442e-05
3.497614058846421585e+02 1.470728004871918458e-05
3.529993347587963513e+02 1.433401337775082867e-05
3.562672388766965241e+02 1.397018496981074065e-05
3.595653957352451471e+02 1.361555714495105886e-05
3.628940854002844389e+02 1.326989818168734168e-05
3.662535905303763570e+02 1.293298216844359814e-05
3.696441964008024570e+02 1.260458885853279687e-05
3.730661909277927748e+02 1.228450352887965807e-05
3.765198646929722486e+02 1.197251684211343723e-05
3.800055109680335477e+02 1.166842471220479120e-05
3.835234257396448356e+02 1.137202817333959261e-05
3.870739077345808710e+02 1.108313325210895782e-05
3.906572584450910313e+02 1.080155084285897212e-05
3.942737821544978374e+02 1.052709658610485980e-05
3.979237859630400749e+02 1.025959075001630422e-05
4.016075798139480071e+02 9.998858114818970312e-06
4.053254765197602865e+02 9.744727860052982660e-06
4.090777917888911475e+02 9.497033454653517573e-06
4.128648442524372513e+02 9.255612549780011937e-06
4.166869554912314015e+02 9.020306874256407045e-06
4.205444500631552955e+02 8.790962132676479948e-06
4.244376555306967589e+02 8.567427905980733947e-06
4.283669024887628325e+02 8.349557554549586784e-06
4.323325245927574088e+02 8.137208123684666603e-06
4.363348585869113663e+02 7.930240251457722531e-06
4.403742443328747527e+02 7.728518078824896090e-06
4.444510248385819295e+02 7.531909162013959773e-06
4.485655462873756392e+02 7.340284387054242356e-06
4.527181580674005090e+02 7.153517886469126732e-06
4.569092128012775902e+02 6.971486958015213978e-06
4.611390663760445250e+02 6.794071985459274191e-06
4.654080779733731106e+02 6.621156361321425087e-06
4.697166101000755702e+02 6.452626411548822340e-06
4.740650286188828773e+02 6.288371322054867147e-06
4.784537027795145718e+02 6.128283067101101782e-06
4.828830052500299530e+02 5.972256339458143702e-06
4.873533121484791764e+02 5.820188482299280588e-06
4.918650030748390236e+02 5.671979422806795672e-06
4.964184611432435759e+02 5.527531607416586054e-06
5.010140730145232055e+02 5.386749938695901217e-06
5.056522289290346066e+02 5.249541713775592814e-06
5.103333227397958467e+02 5.115816564330165558e-06
5.150577519459365021e+02 4.985486398053017440e-06
5.198259177264488926e+02 4.858465341587733823e-06
5.246382249742512158e+02 4.734669684884103658e-06
5.294950823305754284e+02 4.614017826948974495e-06
5.343969022196647529e+02 4.496430222939243066e-06
5.393441008837914978e+02 4.381829332586489227e-06
5.443370984186091164e+02 4.270139569900528013e-06
5.493763188088217930e+02 4.161287254137227814e-06
5.544621899641839491e+02 4.055200561980718853e-06
5.595951437558436510e+02 3.951809480928717933e-06
5.647756160530116176e+02 3.851045763836656099e-06
5.700040467599701515e+02 3.752842884598171715e-06
5.752808798534349535e+02 3.657135994935056204e-06
5.806065634202519732e+02 3.563861882264841251e-06
5.859815496954441869e+02 3.472958928621087882e-06
5.914062951006197864e+02 3.384367070603339797e-06
5.968812602827257479e+02 3.298027760321883452e-06
6.024069101531658816e+02 3.213883927327583303e-06
6.079837139272742661e+02 3.131879941486304493e-06
6.136121451641670319e+02 3.051961576785013320e-06
6.192926818069505543e+02 2.974075976042204821e-06
6.250258062233032206e+02 2.898171616503224394e-06
6.308120052464436185e+02 2.824198276291651328e-06
6.366517702164663888e+02 2.752107001705839085e-06
6.425455970220607469e+02 2.681850075328610194e-06
6.484939861426275911e+02 2.613380984938537376e-06
6.544974426907739371e+02 2.546654393198134298e-06
6.605564764552009365e+02 2.481626108101049268e-06
6.666716019440013952e+02 2.418253054158987614e-06
6.728433384283450778e+02 2.356493244309736088e-06
6.790722099865695327e+02 2.296305752530437491e-06
6.853587455486904219e+02 2.237650687134882936e-06
6.917034789413123690e+02 2.180489164740275665e-06
6.981069489329548787e+02 2.124783284887159756e-06
7.045696992798104930e+02 2.070496105294175043e-06
7.110922787719148346e+02 2.017591617732879103e-06
7.176752412797424086e+02 1.966034724508930502e-06
7.243191458012483963e+02 1.915791215530336161e-06
7.310245565093299547e+02 1.866827745952218578e-06
7.377920427997371462e+02 1.819111814382318225e-06
7.446221793394169026e+02 1.772611741631660320e-06
7.515155461153210581e+02 1.727296649999020499e-06
7.584727284836515082e+02 1.683136443075627532e-06
7.654943172195617080e+02 1.640101786054639868e-06
7.725809085673322443e+02 1.598164086536841816e-06
7.797331042909967209e+02 1.557295475815924496e-06
7.869515117254361485e+02 1.517468790635382654e-06
7.942367438279611633e+02 1.478657555401347721e-06
8.015894192303568389e+02 1.440835964843458522e-06
8.090101622914094150e+02 1.403978867110373391e-06
8.164996031499341598e+02 1.368061747289634784e-06
8.240583777782794641e+02 1.333060711341561892e-06
8.316871280363253618e+02 1.298952470436718893e-06
8.393865017259980732e+02 1.265714325686691505e-06
8.471571526462739712e+02 1.233324153258070993e-06
8.549997406486916134e+02 1.201760389861284347e-06
8.629149316933943510e+02 1.171002018603235694e-06
8.709033979056755470e+02 1.141028555195816964e-06
8.789658176330477772e+02 1.111820034510966197e-06
8.871028755028553405e+02 1.083356997473953732e-06
8.953152624804051811e+02 1.055620478285519202e-06
9.036036759276348675e+02 1.028591991966036679e-06
9.119688196623410477e+02 1.002253522212295556e-06
9.204114040179372296e+02 9.765875095600861387e-07
9.289321459037761315e+02 9.515768398440234092e-07
9.375317688660187514e+02 9.272048329482238932e-07
9.462110031490869915e+02 9.034552318396025923e-07
9.549705857576667540e+02 8.803121918771535775e-07
9.638112605192856108e+02 8.577602703904016669e-07
9.727337781474873282e+02 8.357844165199008971e-07
9.817388963055734621e+02 8.143699613136202717e-07
9.908273796709351018e+02 7.935026080725680017e-07
1.000000000000000000e+03 7.731684229394462278e-07
